Country/area,Technology,Year,Public Investments (2022 Million USD)
Switzerland,Concentrated solar power,2022,
Switzerland,Concentrated solar power,2023,
Switzerland,Onshore wind energy,2019,
Switzerland,Onshore wind energy,2020,
Switzerland,Onshore wind energy,2021,
Switzerland,Onshore wind energy,2022,
Switzerland,Onshore wind energy,2023,
Switzerland,Offshore wind energy,2019,
Switzerland,Offshore wind energy,2020,
Switzerland,Offshore wind energy,2021,
Switzerland,Offshore wind energy,2022,
Switzerland,Offshore wind energy,2023,
Switzerland,Renewable hydropower,2019,
Switzerland,Renewable hydropower,2020,
Switzerland,Renewable hydropower,2021,
Switzerland,Renewable hydropower,2022,
Switzerland,Renewable hydropower,2023,
Switzerland,Pumped storage,2019,
Switzerland,Pumped storage,2020,
Switzerland,Pumped storage,2021,
Switzerland,Pumped storage,2022,
Switzerland,Pumped storage,2023,
Switzerland,Marine energy,2019,
Switzerland,Marine energy,2020,
Switzerland,Marine energy,2021,
Switzerland,Marine energy,2022,
Switzerland,Marine energy,2023,
Switzerland,Nuclear,2019,
Switzerland,Nuclear,2020,
Switzerland,Nuclear,2021,
Switzerland,Nuclear,2022,
Switzerland,Nuclear,2023,
Syrian Arab Republic (the),Ongrid solar photovoltaic,2019,
Syrian Arab Republic (the),Ongrid solar photovoltaic,2020,
Syrian Arab Republic (the),Ongrid solar photovoltaic,2021,
Syrian Arab Republic (the),Ongrid solar photovoltaic,2022,
Syrian Arab Republic (the),Ongrid solar photovoltaic,2023,
Syrian Arab Republic (the),Offgrid solar photovoltaic,2019,
Syrian Arab Republic (the),Offgrid solar photovoltaic,2020,
Syrian Arab Republic (the),Offgrid solar photovoltaic,2021,
Syrian Arab Republic (the),Offgrid solar photovoltaic,2022,0.59
Syrian Arab Republic (the),Offgrid solar photovoltaic,2023,0.05
Syrian Arab Republic (the),Solar thermal energy,2019,
Syrian Arab Republic (the),Solar thermal energy,2020,
Syrian Arab Republic (the),Solar thermal energy,2021,
Syrian Arab Republic (the),Solar thermal energy,2022,
Syrian Arab Republic (the),Solar thermal energy,2023,
Syrian Arab Republic (the),Concentrated solar power,2019,
Syrian Arab Republic (the),Concentrated solar power,2020,
Syrian Arab Republic (the),Concentrated solar power,2021,
Syrian Arab Republic (the),Concentrated solar power,2022,
Syrian Arab Republic (the),Concentrated solar power,2023,
Syrian Arab Republic (the),Onshore wind energy,2019,
Syrian Arab Republic (the),Onshore wind energy,2020,
Syrian Arab Republic (the),Onshore wind energy,2021,
Syrian Arab Republic (the),Onshore wind energy,2022,
Syrian Arab Republic (the),Onshore wind energy,2023,
Syrian Arab Republic (the),Offshore wind energy,2019,
Syrian Arab Republic (the),Offshore wind energy,2020,
Syrian Arab Republic (the),Offshore wind energy,2021,
Syrian Arab Republic (the),Offshore wind energy,2022,
Syrian Arab Republic (the),Offshore wind energy,2023,
Syrian Arab Republic (the),Renewable hydropower,2019,
Syrian Arab Republic (the),Renewable hydropower,2020,
Syrian Arab Republic (the),Renewable hydropower,2021,
Syrian Arab Republic (the),Renewable hydropower,2022,
Syrian Arab Republic (the),Renewable hydropower,2023,
Syrian Arab Republic (the),Pumped storage,2019,
Syrian Arab Republic (the),Pumped storage,2020,
Syrian Arab Republic (the),Pumped storage,2021,
Syrian Arab Republic (the),Pumped storage,2022,
Syrian Arab Republic (the),Pumped storage,2023,
Syrian Arab Republic (the),Marine energy,2019,
Syrian Arab Republic (the),Marine energy,2020,
Syrian Arab Republic (the),Marine energy,2021,
Syrian Arab Republic (the),Marine energy,2022,
Syrian Arab Republic (the),Marine energy,2023,
Syrian Arab Republic (the),Nuclear,2019,
Syrian Arab Republic (the),Nuclear,2020,
Syrian Arab Republic (the),Nuclear,2021,
Syrian Arab Republic (the),Nuclear,2022,
Syrian Arab Republic (the),Nuclear,2023,
Tajikistan,Ongrid solar photovoltaic,2019,6.38
Tajikistan,Ongrid solar photovoltaic,2020,
Tajikistan,Ongrid solar photovoltaic,2021,
Tajikistan,Ongrid solar photovoltaic,2022,13.1
Tajikistan,Ongrid solar photovoltaic,2023,
Tajikistan,Offgrid solar photovoltaic,2019,
Tajikistan,Offgrid solar photovoltaic,2020,5.55
Tajikistan,Offgrid solar photovoltaic,2021,0.1
Tajikistan,Offgrid solar photovoltaic,2022,
Tajikistan,Offgrid solar photovoltaic,2023,15.56
Tajikistan,Solar thermal energy,2019,
Tajikistan,Solar thermal energy,2020,
Tajikistan,Solar thermal energy,2021,
Tajikistan,Solar thermal energy,2022,
Tajikistan,Solar thermal energy,2023,
Tajikistan,Concentrated solar power,2019,
Tajikistan,Concentrated solar power,2020,
Tajikistan,Concentrated solar power,2021,
Tajikistan,Concentrated solar power,2022,
Tajikistan,Concentrated solar power,2023,
Tajikistan,Onshore wind energy,2019,6.38
Tajikistan,Onshore wind energy,2020,
Tajikistan,Onshore wind energy,2021,
Tajikistan,Onshore wind energy,2022,
Tajikistan,Onshore wind energy,2023,
Tajikistan,Offshore wind energy,2019,
Tajikistan,Offshore wind energy,2020,
Tajikistan,Offshore wind energy,2021,
Tajikistan,Offshore wind energy,2022,
Tajikistan,Offshore wind energy,2023,
Tajikistan,Renewable hydropower,2019,86.95
Tajikistan,Renewable hydropower,2020,43.6
Tajikistan,Renewable hydropower,2021,51.25
Tajikistan,Renewable hydropower,2022,28.7
Tajikistan,Renewable hydropower,2023,120.1
Tajikistan,Pumped storage,2019,
Tajikistan,Pumped storage,2020,
Tajikistan,Pumped storage,2021,
Tajikistan,Pumped storage,2022,
Tajikistan,Pumped storage,2023,
Tajikistan,Marine energy,2019,
Tajikistan,Marine energy,2020,
Tajikistan,Marine energy,2021,
Tajikistan,Marine energy,2022,
Tajikistan,Marine energy,2023,
Tajikistan,Nuclear,2019,
Tajikistan,Nuclear,2020,
Tajikistan,Nuclear,2021,
Tajikistan,Nuclear,2022,
Tajikistan,Nuclear,2023,
Thailand,Ongrid solar photovoltaic,2019,0.05
Thailand,Ongrid solar photovoltaic,2020,24.18
Thailand,Ongrid solar photovoltaic,2021,22.1
Thailand,Ongrid solar photovoltaic,2022,31.37
Thailand,Ongrid solar photovoltaic,2023,0.09
Thailand,Offgrid solar photovoltaic,2019,
Thailand,Offgrid solar photovoltaic,2020,0.03
Thailand,Offgrid solar photovoltaic,2021,0.01
Thailand,Offgrid solar photovoltaic,2022,
Thailand,Offgrid solar photovoltaic,2023,0.03
Thailand,Solar thermal energy,2019,
Thailand,Solar thermal energy,2020,
Thailand,Solar thermal energy,2021,
Thailand,Solar thermal energy,2022,
Thailand,Solar thermal energy,2023,
Thailand,Concentrated solar power,2019,
Thailand,Concentrated solar power,2020,
Thailand,Concentrated solar power,2021,
Thailand,Concentrated solar power,2022,
Thailand,Concentrated solar power,2023,
Thailand,Onshore wind energy,2019,104.05
Thailand,Onshore wind energy,2020,31.71
Thailand,Onshore wind energy,2021,
Thailand,Onshore wind energy,2022,
Thailand,Onshore wind energy,2023,
Thailand,Offshore wind energy,2019,
Thailand,Offshore wind energy,2020,
Thailand,Offshore wind energy,2021,
Thailand,Offshore wind energy,2022,
Thailand,Offshore wind energy,2023,
Thailand,Renewable hydropower,2019,
Thailand,Renewable hydropower,2020,
Thailand,Renewable hydropower,2021,
Thailand,Renewable hydropower,2022,
Thailand,Renewable hydropower,2023,0.99
Thailand,Pumped storage,2019,
Thailand,Pumped storage,2020,
Thailand,Pumped storage,2021,
Thailand,Pumped storage,2022,
Thailand,Pumped storage,2023,
Thailand,Marine energy,2019,
Thailand,Marine energy,2020,
Thailand,Marine energy,2021,
Thailand,Marine energy,2022,
Thailand,Marine energy,2023,
Thailand,Nuclear,2019,
Thailand,Nuclear,2020,
Thailand,Nuclear,2021,
Thailand,Nuclear,2022,
Thailand,Nuclear,2023,
TimorLeste,Ongrid solar photovoltaic,2019,
TimorLeste,Ongrid solar photovoltaic,2020,1.68
TimorLeste,Ongrid solar photovoltaic,2021,2.62
TimorLeste,Ongrid solar photovoltaic,2022,
TimorLeste,Ongrid solar photovoltaic,2023,
TimorLeste,Offgrid solar photovoltaic,2019,
TimorLeste,Offgrid solar photovoltaic,2020,
TimorLeste,Offgrid solar photovoltaic,2021,
TimorLeste,Offgrid solar photovoltaic,2022,
TimorLeste,Offgrid solar photovoltaic,2023,
TimorLeste,Solar thermal energy,2019,
TimorLeste,Solar thermal energy,2020,
TimorLeste,Solar thermal energy,2021,
TimorLeste,Solar thermal energy,2022,
TimorLeste,Solar thermal energy,2023,
TimorLeste,Concentrated solar power,2019,
TimorLeste,Concentrated solar power,2020,
TimorLeste,Concentrated solar power,2021,
TimorLeste,Concentrated solar power,2022,
TimorLeste,Concentrated solar power,2023,
TimorLeste,Onshore wind energy,2019,
TimorLeste,Onshore wind energy,2020,
TimorLeste,Onshore wind energy,2021,
TimorLeste,Onshore wind energy,2022,
TimorLeste,Onshore wind energy,2023,
TimorLeste,Offshore wind energy,2019,
TimorLeste,Offshore wind energy,2020,
TimorLeste,Offshore wind energy,2021,
TimorLeste,Offshore wind energy,2022,
TimorLeste,Offshore wind energy,2023,
TimorLeste,Renewable hydropower,2019,
TimorLeste,Renewable hydropower,2020,
TimorLeste,Renewable hydropower,2021,
TimorLeste,Renewable hydropower,2022,
TimorLeste,Renewable hydropower,2023,
TimorLeste,Pumped storage,2019,
TimorLeste,Pumped storage,2020,
TimorLeste,Pumped storage,2021,
TimorLeste,Pumped storage,2022,
TimorLeste,Pumped storage,2023,
TimorLeste,Marine energy,2019,
TimorLeste,Marine energy,2020,
TimorLeste,Marine energy,2021,
TimorLeste,Marine energy,2022,
TimorLeste,Marine energy,2023,
TimorLeste,Nuclear,2019,
TimorLeste,Nuclear,2020,
TimorLeste,Nuclear,2021,
TimorLeste,Nuclear,2022,
TimorLeste,Nuclear,2023,
Togo,Ongrid solar photovoltaic,2019,
Togo,Ongrid solar photovoltaic,2020,15.42
Togo,Ongrid solar photovoltaic,2021,
Togo,Ongrid solar photovoltaic,2022,0.06
Togo,Ongrid solar photovoltaic,2023,2.7
Togo,Offgrid solar photovoltaic,2019,0.19
Togo,Offgrid solar photovoltaic,2020,
Togo,Offgrid solar photovoltaic,2021,22.34
Togo,Offgrid solar photovoltaic,2022,1.81
Togo,Offgrid solar photovoltaic,2023,17.98
Togo,Solar thermal energy,2019,
Togo,Solar thermal energy,2020,
Togo,Solar thermal energy,2021,
Togo,Solar thermal energy,2022,
Togo,Solar thermal energy,2023,0.01
Togo,Concentrated solar power,2019,
Togo,Concentrated solar power,2020,
Togo,Concentrated solar power,2021,
Togo,Concentrated solar power,2022,
Togo,Concentrated solar power,2023,
Togo,Onshore wind energy,2019,
Togo,Onshore wind energy,2020,
Togo,Onshore wind energy,2021,
Togo,Onshore wind energy,2022,
Togo,Onshore wind energy,2023,0
Togo,Offshore wind energy,2019,
Togo,Offshore wind energy,2020,
Togo,Offshore wind energy,2021,
Togo,Offshore wind energy,2022,
Togo,Offshore wind energy,2023,
Togo,Renewable hydropower,2019,
Togo,Renewable hydropower,2020,
Togo,Renewable hydropower,2021,
Togo,Renewable hydropower,2022,
Togo,Renewable hydropower,2023,
Togo,Pumped storage,2019,
Togo,Pumped storage,2020,
Togo,Pumped storage,2021,
Togo,Pumped storage,2022,
Togo,Pumped storage,2023,
Togo,Marine energy,2019,
Togo,Marine energy,2020,
Togo,Marine energy,2021,
Togo,Marine energy,2022,
Togo,Marine energy,2023,
Togo,Nuclear,2019,
Togo,Nuclear,2020,
Togo,Nuclear,2021,
Togo,Nuclear,2022,
Togo,Nuclear,2023,
Tokelau,Ongrid solar photovoltaic,2019,4.22
Tokelau,Ongrid solar photovoltaic,2020,
Tokelau,Ongrid solar photovoltaic,2021,
Tokelau,Ongrid solar photovoltaic,2022,
Tokelau,Ongrid solar photovoltaic,2023,
Tokelau,Offgrid solar photovoltaic,2019,
Tokelau,Offgrid solar photovoltaic,2020,
Tokelau,Offgrid solar photovoltaic,2021,
Tokelau,Offgrid solar photovoltaic,2022,
Tokelau,Offgrid solar photovoltaic,2023,
Tokelau,Solar thermal energy,2019,
Tokelau,Solar thermal energy,2020,
Tokelau,Solar thermal energy,2021,
Tokelau,Solar thermal energy,2022,
Tokelau,Solar thermal energy,2023,
Tokelau,Concentrated solar power,2019,
Tokelau,Concentrated solar power,2020,
Tokelau,Concentrated solar power,2021,
Tokelau,Concentrated solar power,2022,
Tokelau,Concentrated solar power,2023,
Tokelau,Onshore wind energy,2019,
Tokelau,Onshore wind energy,2020,
Tokelau,Onshore wind energy,2021,
Tokelau,Onshore wind energy,2022,
Tokelau,Onshore wind energy,2023,
Tokelau,Offshore wind energy,2019,
Tokelau,Offshore wind energy,2020,
Tokelau,Offshore wind energy,2021,
Tokelau,Offshore wind energy,2022,
Tokelau,Offshore wind energy,2023,
Tokelau,Renewable hydropower,2019,
Tokelau,Renewable hydropower,2020,
Tokelau,Renewable hydropower,2021,
Tokelau,Renewable hydropower,2022,
Tokelau,Renewable hydropower,2023,
Tokelau,Pumped storage,2019,
Tokelau,Pumped storage,2020,
Tokelau,Pumped storage,2021,
Tokelau,Pumped storage,2022,
Tokelau,Pumped storage,2023,
Tokelau,Marine energy,2019,
Tokelau,Marine energy,2020,
Tokelau,Marine energy,2021,
Tokelau,Marine energy,2022,
Tokelau,Marine energy,2023,
Tokelau,Nuclear,2019,
Tokelau,Nuclear,2020,
Tokelau,Nuclear,2021,
Tokelau,Nuclear,2022,
Tokelau,Nuclear,2023,
Tonga,Ongrid solar photovoltaic,2019,
Tonga,Ongrid solar photovoltaic,2020,
Tonga,Ongrid solar photovoltaic,2021,
Tonga,Ongrid solar photovoltaic,2022,
Tonga,Ongrid solar photovoltaic,2023,
Tonga,Offgrid solar photovoltaic,2019,
Tonga,Offgrid solar photovoltaic,2020,
Tonga,Offgrid solar photovoltaic,2021,
Tonga,Offgrid solar photovoltaic,2022,
Tonga,Offgrid solar photovoltaic,2023,
Tonga,Solar thermal energy,2019,
Tonga,Solar thermal energy,2020,
Tonga,Solar thermal energy,2021,
Tonga,Solar thermal energy,2022,
Tonga,Solar thermal energy,2023,
Tonga,Concentrated solar power,2019,
Tonga,Concentrated solar power,2020,
Tonga,Concentrated solar power,2021,
Tonga,Concentrated solar power,2022,
Tonga,Concentrated solar power,2023,
Tonga,Onshore wind energy,2019,
Tonga,Onshore wind energy,2020,
Tonga,Onshore wind energy,2021,
Tonga,Onshore wind energy,2022,
Tonga,Onshore wind energy,2023,
Tonga,Offshore wind energy,2019,
Tonga,Offshore wind energy,2020,
Tonga,Offshore wind energy,2021,
Tonga,Offshore wind energy,2022,
Tonga,Offshore wind energy,2023,
Tonga,Renewable hydropower,2019,
Tonga,Renewable hydropower,2020,
Tonga,Renewable hydropower,2021,
Tonga,Renewable hydropower,2022,
Tonga,Renewable hydropower,2023,
Tonga,Pumped storage,2019,
Tonga,Pumped storage,2020,
Tonga,Pumped storage,2021,
Tonga,Pumped storage,2022,
Tonga,Pumped storage,2023,
Tonga,Marine energy,2019,
Tonga,Marine energy,2020,
Tonga,Marine energy,2021,
Tonga,Marine energy,2022,
Tonga,Marine energy,2023,
Tonga,Nuclear,2019,
Tonga,Nuclear,2020,
Tonga,Nuclear,2021,
Tonga,Nuclear,2022,
Tonga,Nuclear,2023,
Trinidad and Tobago,Ongrid solar photovoltaic,2019,
Trinidad and Tobago,Ongrid solar photovoltaic,2020,
Trinidad and Tobago,Ongrid solar photovoltaic,2021,
Trinidad and Tobago,Ongrid solar photovoltaic,2022,
Trinidad and Tobago,Ongrid solar photovoltaic,2023,
Trinidad and Tobago,Offgrid solar photovoltaic,2019,
Trinidad and Tobago,Offgrid solar photovoltaic,2020,
Trinidad and Tobago,Offgrid solar photovoltaic,2021,
Trinidad and Tobago,Offgrid solar photovoltaic,2022,
Trinidad and Tobago,Offgrid solar photovoltaic,2023,
Trinidad and Tobago,Solar thermal energy,2019,
Trinidad and Tobago,Solar thermal energy,2020,
Trinidad and Tobago,Solar thermal energy,2021,
Trinidad and Tobago,Solar thermal energy,2022,
Trinidad and Tobago,Solar thermal energy,2023,
Trinidad and Tobago,Concentrated solar power,2019,
Trinidad and Tobago,Concentrated solar power,2020,
Trinidad and Tobago,Concentrated solar power,2021,
Trinidad and Tobago,Concentrated solar power,2022,
Trinidad and Tobago,Concentrated solar power,2023,
Trinidad and Tobago,Onshore wind energy,2019,
Trinidad and Tobago,Onshore wind energy,2020,
Trinidad and Tobago,Onshore wind energy,2021,
Trinidad and Tobago,Onshore wind energy,2022,
Trinidad and Tobago,Onshore wind energy,2023,
Trinidad and Tobago,Offshore wind energy,2019,
Trinidad and Tobago,Offshore wind energy,2020,
Trinidad and Tobago,Offshore wind energy,2021,
Trinidad and Tobago,Offshore wind energy,2022,
Trinidad and Tobago,Offshore wind energy,2023,
Trinidad and Tobago,Renewable hydropower,2019,
Trinidad and Tobago,Renewable hydropower,2020,
Trinidad and Tobago,Renewable hydropower,2021,
Trinidad and Tobago,Renewable hydropower,2022,
Trinidad and Tobago,Renewable hydropower,2023,
Trinidad and Tobago,Pumped storage,2019,
Trinidad and Tobago,Pumped storage,2020,
Trinidad and Tobago,Pumped storage,2021,
Trinidad and Tobago,Pumped storage,2022,
Trinidad and Tobago,Pumped storage,2023,
Trinidad and Tobago,Marine energy,2019,
Trinidad and Tobago,Marine energy,2020,
Trinidad and Tobago,Marine energy,2021,
Trinidad and Tobago,Marine energy,2022,
Trinidad and Tobago,Marine energy,2023,
Trinidad and Tobago,Nuclear,2019,
Trinidad and Tobago,Nuclear,2020,
Trinidad and Tobago,Nuclear,2021,
Trinidad and Tobago,Nuclear,2022,
Trinidad and Tobago,Nuclear,2023,
Tunisia,Ongrid solar photovoltaic,2019,2.75
Tunisia,Ongrid solar photovoltaic,2020,1.37
Tunisia,Ongrid solar photovoltaic,2021,19.38
Tunisia,Ongrid solar photovoltaic,2022,0.34
Tunisia,Ongrid solar photovoltaic,2023,40.27
Tunisia,Offgrid solar photovoltaic,2019,
Tunisia,Offgrid solar photovoltaic,2020,
Tunisia,Offgrid solar photovoltaic,2021,
Tunisia,Offgrid solar photovoltaic,2022,
Tunisia,Offgrid solar photovoltaic,2023,221.8
Tunisia,Solar thermal energy,2019,
Tunisia,Solar thermal energy,2020,
Tunisia,Solar thermal energy,2021,0.55
Tunisia,Solar thermal energy,2022,
Tunisia,Solar thermal energy,2023,
Tunisia,Concentrated solar power,2019,
Tunisia,Concentrated solar power,2020,
Tunisia,Concentrated solar power,2021,
Tunisia,Concentrated solar power,2022,
Tunisia,Concentrated solar power,2023,
Tunisia,Onshore wind energy,2019,
Tunisia,Onshore wind energy,2020,0.4
Tunisia,Onshore wind energy,2021,
Tunisia,Onshore wind energy,2022,
Tunisia,Onshore wind energy,2023,0.94
Tunisia,Offshore wind energy,2019,
Tunisia,Offshore wind energy,2020,
Tunisia,Offshore wind energy,2021,
Tunisia,Offshore wind energy,2022,
Tunisia,Offshore wind energy,2023,
Tunisia,Renewable hydropower,2019,
Tunisia,Renewable hydropower,2020,
Tunisia,Renewable hydropower,2021,
Tunisia,Renewable hydropower,2022,
Tunisia,Renewable hydropower,2023,
Tunisia,Pumped storage,2019,
Tunisia,Pumped storage,2020,
Tunisia,Pumped storage,2021,
Tunisia,Pumped storage,2022,
Tunisia,Pumped storage,2023,
Tunisia,Marine energy,2019,
Tunisia,Marine energy,2020,
Tunisia,Marine energy,2021,
Tunisia,Marine energy,2022,
Tunisia,Marine energy,2023,
Tunisia,Nuclear,2019,0.07
Tunisia,Nuclear,2020,0
Tunisia,Nuclear,2021,
Tunisia,Nuclear,2022,
Tunisia,Nuclear,2023,
Turkmenistan,Ongrid solar photovoltaic,2019,
Turkmenistan,Ongrid solar photovoltaic,2020,
Turkmenistan,Ongrid solar photovoltaic,2021,
