country_code,country,continent,indicator,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
LTU,Lithuania,Europe,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,onshore_wind_gen_gwh_on_grid,1499.4,1551.7,1361.7,1512.4,2536.1,NA
LTU,Lithuania,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,onshore_wind_cap_mw_on_grid,534,540,671,946,1284,1828
LTU,Lithuania,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,other_non_renewable_gen_gwh_on_grid,308.7,341.5,430.2,308.8,204.5,NA
LTU,Lithuania,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,other_non_renewable_cap_mw_on_grid,40,56,56.5,58,60,60
LTU,Lithuania,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,pumped_storage_gen_gwh_on_grid,602.3,779.5,710.2,556.2,538.6,NA
LTU,Lithuania,Europe,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,pumped_storage_cap_mw_on_grid,760,760,760,760,760,760
LTU,Lithuania,Europe,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,renewable_hydropower_gen_gwh_on_grid,345.4,300.6,383.7,464.4,450.2,NA
LTU,Lithuania,Europe,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,renewable_hydropower_cap_mw_on_grid,117,117,117,117,117,89
LTU,Lithuania,Europe,solar_pv_gen_gwh_off_grid,16.7,55.6,120.5,266.2,608.7,NA
LTU,Lithuania,Europe,solar_pv_gen_gwh_on_grid,74.4,73.2,70.3,75.8,79.7,NA
LTU,Lithuania,Europe,solar_pv_cap_mw_off_grid,30,84,171,171,171,171
LTU,Lithuania,Europe,solar_pv_cap_mw_on_grid,100.01,160.5,250.88,567.47,1153,2396
LTU,Lithuania,Europe,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,total_renewable_gen_gwh_off_grid,16.7,55.6,120.5,266.2,608.7,NA
LTU,Lithuania,Europe,total_renewable_gen_gwh_on_grid,2452.4,2519.6,2501.2,2760.8,3828.5,NA
LTU,Lithuania,Europe,total_renewable_cap_mw_off_grid,30,84,171,171,171,171
LTU,Lithuania,Europe,total_renewable_cap_mw_on_grid,856.01,933.5,1154.38,1748.47,2723,4447
LTU,Lithuania,Europe,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_marine_energy,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_nuclear,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_offshore_wind,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_ongrid_solar_pv,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_onshore_wind,NA,NA,NA,NA,42.13,NA
LTU,Lithuania,Europe,financing_pumped_storage,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Europe,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,renewable_elec_pct,85.9067085953878,88.5747538048344,89.0447963800905,NA,NA,NA
LUX,Luxembourg,Europe,renewable_prod_kwh,690100000,884760000,883890000,NA,NA,NA
LUX,Luxembourg,Europe,hydro_elec_pct,49.7379454926625,48.9704565801253,49.0497737556561,50.1787310098302,51.2970711297071,NA
LUX,Luxembourg,Europe,renewable_prod_pct,36.1687631027254,39.604297224709,39.9950226244344,NA,NA,NA
LUX,Luxembourg,Europe,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,renewable_consump_pct,16.4,20.8,20.5,NA,NA,NA
LUX,Luxembourg,Europe,GHG_emissions_total,10.1883980639777,8.38024318628552,8.59424411734484,7.51234411734484,NA,NA
LUX,Luxembourg,Europe,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,onshore_wind_gen_gwh_on_grid,281.28,351.14,314.31,312.22,495.29,NA
LUX,Luxembourg,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,onshore_wind_cap_mw_on_grid,135.79,152.74,136.44,165.33,207.34,210.34
LUX,Luxembourg,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,other_non_renewable_gen_gwh_on_grid,77.72,71.45,70.06,68.44,56.13,NA
LUX,Luxembourg,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,other_non_renewable_cap_mw_on_grid,8.63,8.63,8.63,8.63,8.63,8.63
LUX,Luxembourg,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,pumped_storage_gen_gwh_on_grid,842.38,1002.47,977.96,1059.47,1147.22,NA
LUX,Luxembourg,Europe,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,pumped_storage_cap_mw_on_grid,1296,1296,1296,1296,1296,1296
LUX,Luxembourg,Europe,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,renewable_hydropower_gen_gwh_on_grid,106.92,91.6,106.81,64.09,88.62,NA
LUX,Luxembourg,Europe,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,renewable_hydropower_cap_mw_on_grid,34.47,34.53,34.53,34.05,33.91,33.91
LUX,Luxembourg,Europe,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,solar_pv_gen_gwh_on_grid,130.39,161.26,180.19,276.27,293.96,NA
LUX,Luxembourg,Europe,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,solar_pv_cap_mw_on_grid,159.74,186.64,277.16,316.63,394.26,523.26
LUX,Luxembourg,Europe,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,total_renewable_gen_gwh_on_grid,796.71,976.29,989.84,1031.32,1243.47,NA
LUX,Luxembourg,Europe,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
LUX,Luxembourg,Europe,total_renewable_cap_mw_on_grid,385.98,430,504.32,571.53,727.32,861.32
MAC,Macao SAR China,Asia,renewable_elec_pct,NA,NA,NA,NA,NA,NA
MAC,Macao SAR China,Asia,renewable_prod_kwh,NA,NA,NA,NA,NA,NA
MAC,Macao SAR China,Asia,hydro_elec_pct,NA,NA,NA,NA,NA,NA
MAC,Macao SAR China,Asia,renewable_prod_pct,NA,NA,NA,NA,NA,NA
MAC,Macao SAR China,Asia,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
MAC,Macao SAR China,Asia,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
MAC,Macao SAR China,Asia,renewable_consump_pct,8.4,11,13.6,11,NA,NA
MAC,Macao SAR China,Asia,GHG_emissions_total,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,renewable_elec_pct,39.6516443361754,42.1701534170153,34.0290027810886,NA,NA,NA
MDG,Madagascar,Africa,renewable_prod_kwh,87620000,90080000,89510000,NA,NA,NA
MDG,Madagascar,Africa,hydro_elec_pct,36.0941940722696,37.9823337982334,30.4727850615812,31.4580941446613,NA,NA
MDG,Madagascar,Africa,renewable_prod_pct,3.55745026390581,4.18781961878196,3.55621771950735,NA,NA,NA
MDG,Madagascar,Africa,energy_invest_private_usd,NA,19000000,NA,29720000,48000000,NA
MDG,Madagascar,Africa,energy_invest_ppp_usd,NA,19000000,NA,29720000,48000000,NA
MDG,Madagascar,Africa,renewable_consump_pct,82.5,84.7,83.6,83.1,NA,NA
MDG,Madagascar,Africa,GHG_emissions_total,66.614827,66.071127,67.355827,67.637027,NA,NA
MDG,Madagascar,Africa,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,onshore_wind_gen_gwh_off_grid,0.47,0.47,0.47,0.47,0.47,NA
MDG,Madagascar,Africa,onshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,onshore_wind_cap_mw_off_grid,0.18,0.18,0.18,0.18,0.18,0.18
MDG,Madagascar,Africa,onshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,renewable_hydropower_gen_gwh_off_grid,33.68,32.51,32.51,32.51,35.79,NA
MDG,Madagascar,Africa,renewable_hydropower_gen_gwh_on_grid,886.28,817.91,767.34,822.46,982.63,NA
MDG,Madagascar,Africa,renewable_hydropower_cap_mw_off_grid,5.76,5.56,5.56,5.56,6.12,6.12
MDG,Madagascar,Africa,renewable_hydropower_cap_mw_on_grid,158.45,158.45,158.45,186.45,186.45,186.45
MDG,Madagascar,Africa,solar_pv_gen_gwh_off_grid,5.2,7.43,7.21,8.51,14.17,NA
MDG,Madagascar,Africa,solar_pv_gen_gwh_on_grid,33.01,33.01,33.01,79.29,82.26,NA
MDG,Madagascar,Africa,solar_pv_cap_mw_off_grid,3,4.28,4.15,4.9,8.17,8.17
MDG,Madagascar,Africa,solar_pv_cap_mw_on_grid,20.01,20.01,20.01,48.06,49.86,49.86
MDG,Madagascar,Africa,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,total_renewable_gen_gwh_off_grid,39.96,41.02,40.8,42.1,51.04,NA
MDG,Madagascar,Africa,total_renewable_gen_gwh_on_grid,919.29,850.91,800.35,901.75,1064.89,NA
MDG,Madagascar,Africa,total_renewable_cap_mw_off_grid,9.16,10.25,10.12,10.87,14.69,14.69
MDG,Madagascar,Africa,total_renewable_cap_mw_on_grid,178.46,178.46,178.46,234.51,236.31,236.31
MDG,Madagascar,Africa,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,financing_marine_energy,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,financing_nuclear,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,financing_offgrid_solar_pv,0,3.07,2.84,30.28,214.12,NA
MDG,Madagascar,Africa,financing_offshore_wind,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,financing_ongrid_solar_pv,0.06,0.03,NA,0.29,46.47,NA
MDG,Madagascar,Africa,financing_onshore_wind,0,0,0,0,0,NA
MDG,Madagascar,Africa,financing_pumped_storage,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Africa,financing_renewable_hydropower,42.65,NA,91.18,7.45,39.5,NA
MDG,Madagascar,Africa,financing_solar_thermal_energy,0,0.03,0.02,NA,0.16,NA
MWI,Malawi,Africa,renewable_elec_pct,79.2537614214722,79.2790825153742,80.0551584735492,NA,NA,NA
MWI,Malawi,Africa,renewable_prod_kwh,174630000,177480000,177480000,NA,NA,NA
MWI,Malawi,Africa,hydro_elec_pct,71.766077959721,71.6784863901879,72.4545948978412,NA,NA,NA
MWI,Malawi,Africa,renewable_prod_pct,7.4876834617512,7.60059612518629,7.600563575708,NA,NA,NA
MWI,Malawi,Africa,energy_invest_private_usd,67000000,NA,NA,27600000,NA,NA
MWI,Malawi,Africa,energy_invest_ppp_usd,67000000,NA,NA,27600000,NA,NA
MWI,Malawi,Africa,renewable_consump_pct,70.9,71.5,71.1,62.9,NA,NA
MWI,Malawi,Africa,GHG_emissions_total,16.7964,16.736,17.8651,18.0375,NA,NA
MWI,Malawi,Africa,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,onshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,onshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,renewable_hydropower_gen_gwh_off_grid,6.89,8.28,8.28,8.28,8.28,NA
MWI,Malawi,Africa,renewable_hydropower_gen_gwh_on_grid,1667.92,1667.92,1686.05,1686.05,1686.05,NA
MWI,Malawi,Africa,renewable_hydropower_cap_mw_off_grid,2.06,2.06,2.47,2.47,2.47,2.47
MWI,Malawi,Africa,renewable_hydropower_cap_mw_on_grid,371.05,371.05,390.15,390.15,390.15,390.15
MWI,Malawi,Africa,solar_pv_gen_gwh_off_grid,5.05,8.19,8.7,11.92,11.92,NA
MWI,Malawi,Africa,solar_pv_gen_gwh_on_grid,1.38,1.38,1.38,1.38,1.38,NA
MWI,Malawi,Africa,solar_pv_cap_mw_off_grid,3.15,5.12,5.44,6.47,7.45,7.45
MWI,Malawi,Africa,solar_pv_cap_mw_on_grid,0.87,0.87,60.87,101.87,101.87,101.87
MWI,Malawi,Africa,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,total_renewable_gen_gwh_off_grid,11.94,16.46,16.98,20.2,20.2,NA
MWI,Malawi,Africa,total_renewable_gen_gwh_on_grid,1715.63,1718.76,1738.45,1737.9,1738.39,NA
MWI,Malawi,Africa,total_renewable_cap_mw_off_grid,5.21,7.17,7.91,8.93,9.92,9.92
MWI,Malawi,Africa,total_renewable_cap_mw_on_grid,390.42,390.42,469.52,510.52,510.52,510.52
MWI,Malawi,Africa,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,financing_marine_energy,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,financing_nuclear,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,financing_offgrid_solar_pv,4.48,0.01,0.21,3.76,0.54,NA
MWI,Malawi,Africa,financing_offshore_wind,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,financing_ongrid_solar_pv,105.23,10.01,12.99,25.08,NA,NA
MWI,Malawi,Africa,financing_onshore_wind,3.18,NA,NA,NA,NA,NA
MWI,Malawi,Africa,financing_pumped_storage,NA,NA,NA,NA,NA,NA
MWI,Malawi,Africa,financing_renewable_hydropower,7.31,0.71,1.53,45.43,13.14,NA
MWI,Malawi,Africa,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,renewable_elec_pct,16.1811968399747,17.5710782624676,17.0004556137729,NA,NA,NA
MYS,Malaysia,Asia,renewable_prod_kwh,2693650000,3302870000,-504090000,NA,NA,NA
MYS,Malaysia,Asia,hydro_elec_pct,14.6709054515483,15.6743160361105,17.2805414025125,16.6050892161155,NA,NA
MYS,Malaysia,Asia,renewable_prod_pct,1.51029138842632,1.89676222635702,-0.280085788739672,NA,NA,NA
MYS,Malaysia,Asia,energy_invest_private_usd,95030000,NA,1331500000,47660000,130790000,NA
MYS,Malaysia,Asia,energy_invest_ppp_usd,95030000,NA,1331500000,47660000,130790000,NA
MYS,Malaysia,Asia,renewable_consump_pct,5.7,7,7.5,NA,NA,NA
MYS,Malaysia,Asia,GHG_emissions_total,83.17226,79.95186,85.07196,101.07396,NA,NA
MYS,Malaysia,Asia,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,onshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,onshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,other_non_renewable_gen_gwh_on_grid,10.09,10.33,11.72,25.67,20.94,NA
MYS,Malaysia,Asia,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,other_non_renewable_cap_mw_on_grid,6.5,6.5,6.5,16.36,16.36,16.36
MYS,Malaysia,Asia,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,renewable_hydropower_gen_gwh_off_grid,1.34,1.34,1.34,1.34,1.34,NA
MYS,Malaysia,Asia,renewable_hydropower_gen_gwh_on_grid,26280,27301,30986,30986,30986,NA
MYS,Malaysia,Asia,renewable_hydropower_cap_mw_off_grid,0.77,0.77,0.77,0.77,0.77,0.77
MYS,Malaysia,Asia,renewable_hydropower_cap_mw_on_grid,6190.14,6188.39,6217.22,6226.22,6266.87,6266.87
MYS,Malaysia,Asia,solar_pv_gen_gwh_off_grid,9.36,9.59,9.63,9.69,9.96,NA
MYS,Malaysia,Asia,solar_pv_gen_gwh_on_grid,471.9,420.43,449.9,449.9,449.9,NA
MYS,Malaysia,Asia,solar_pv_cap_mw_off_grid,7.61,7.79,7.83,7.88,8.1,8.1
MYS,Malaysia,Asia,solar_pv_cap_mw_on_grid,821.66,1475.15,1575.12,2122.81,2137.23,2297.23
MYS,Malaysia,Asia,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,total_renewable_gen_gwh_off_grid,1568.29,2354.16,3268.21,3268.27,3268.54,NA
MYS,Malaysia,Asia,total_renewable_gen_gwh_on_grid,27291.41,28270.76,31985.23,31985.23,31985.23,NA
MYS,Malaysia,Asia,total_renewable_cap_mw_off_grid,540.02,540.2,540.24,540.28,540.5,540.5
MYS,Malaysia,Asia,total_renewable_cap_mw_on_grid,7362.97,8022.54,8165.05,8744.9,8817.64,8977.64
MYS,Malaysia,Asia,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_marine_energy,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_nuclear,0.01,0.09,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_offgrid_solar_pv,0.01,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_offshore_wind,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_ongrid_solar_pv,0,3.87,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_onshore_wind,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_pumped_storage,NA,NA,NA,NA,NA,NA
MYS,Malaysia,Asia,financing_renewable_hydropower,NA,NA,NA,NA,0.29,NA
MYS,Malaysia,Asia,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
MDV,Maldives,Asia,renewable_elec_pct,4.41901990609087,5.58478879892923,5.82133253659994,NA,NA,NA
MDV,Maldives,Asia,renewable_prod_kwh,33410000,42560000,48710000,NA,NA,NA
