country_code,country,continent,year,renewable_elec_pct,renewable_prod_kwh,renewable_prod_pct,renewable_consump_pct,hydro_elec_pct,total_renewable_cap_mw,total_renewable_gen_gwh,GHG_emissions_total,energy_invest_private_ppp_USD,total_solar_cap_mw,total_solar_gen_gwh,total_wind_cap_mw,total_wind_gen_gwh,total_hydro_cap_mw,total_hydro_gen_gwh,total_financing_solar_USD,total_financing_wind_USD,total_financing_hydro_USD,total_financing_other_USD,total_financing_renewables_USD
MOZ,Mozambique,Africa,2019,78.7050734945472,10010000,0.0527369474737896,77.5,78.6523365470734,2311.21,14968.06,64.1921,56000000,43.32,32.58,0,0,2193.04,14828.66,58.71,8.9,8.9,0,76.51
MOZ,Mozambique,Africa,2020,83.2541784925891,136940000,0.719751918427415,80.2,82.5344265741617,2313.91,15865.890000000001,62.2343,320000000,45.43000000000001,47.78,0,0,2193.63,15713.609999999999,7.33,3.49,0,0,10.82
MOZ,Mozambique,Africa,2021,82.7180194030642,136100000,0.721518316280549,76.9,81.9965010867837,2314.43,15625.550000000001,65.6424,652300000,45.95,71.32000000000001,0,0,2193.63,15476.529999999999,43.17,0,0,0,43.17
MOZ,Mozambique,Africa,2022,NA,NA,NA,NA,82.6925043460477,2356,16319.4,68.1532,129600000,87.52000000000001,70.35,0,0,2193.63,16183.619999999999,1.06,0.08,105.16,0,106.3
MOZ,Mozambique,Africa,2023,NA,NA,NA,NA,NA,2371,16495.579999999998,NA,30000000,102.52000000000001,69.08,0,0,2193.63,16361.07,12.27,0,0,0,12.27
MOZ,Mozambique,Africa,2024,NA,NA,NA,NA,NA,2375.4199999999996,NA,NA,NA,106.94,0,0,0,2193.63,0,0,0,0,0,0
MRT,Mauritania,Africa,2019,19.7933163529678,271210000,19.7933163529678,21.2,0,121.91,280.20000000000005,14.7888,NA,87.50999999999999,149,34.4,131.2,0,0,12.54,0,0,0,12.54
MRT,Mauritania,Africa,2020,18.9100619853438,271210000,18.9100619853438,20.9,0,121.91,276.20000000000005,15.1147,NA,87.50999999999999,145,34.4,131.2,0,0,0.11,0,0,0.17,0.28
MRT,Mauritania,Africa,2021,19.3554142491133,271210000,19.3554142491133,22.1,0,121.91,276.20000000000005,15.2444,NA,87.50999999999999,145,34.4,131.2,0,0,0.02,0,0,0,0.02
MRT,Mauritania,Africa,2022,NA,NA,NA,19.6,NA,123.41,250.20000000000002,15.5486,NA,89.00999999999999,119,34.4,131.2,0,0,12.09,0,0,0,12.09
MRT,Mauritania,Africa,2023,NA,NA,NA,NA,NA,259.79,250.20000000000002,NA,NA,123.00999999999999,119,136.78,131.2,0,0,0.54,0,0,0,0.54
MRT,Mauritania,Africa,2024,NA,NA,NA,NA,NA,293.79,NA,NA,NA,157.01,0,136.78,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,2019,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.25,0,0,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,2020,NA,NA,NA,NA,NA,0.25,0.46,NA,NA,0.25,0.46,0,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,2021,NA,NA,NA,NA,NA,1,1.61,NA,NA,1,1.61,0,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,2022,NA,NA,NA,NA,NA,1,1.61,NA,NA,1,1.61,0,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,2023,NA,NA,NA,NA,NA,1.02,1.64,NA,NA,1.02,1.64,0,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,2024,NA,NA,NA,NA,NA,1.02,NA,NA,NA,1.02,0,0,0,0,0,0,0,0,0,0
